week_date,investor_type,overall_sgd_m,Consumer Cyclicals,Consumer Non-Cyclicals,Energy/Oil & Gas,Financial Services,Health care,Industrials,Materials & Resources,Real Estate (excl REITs),REITs,Technology (Hardware/Software),Telcos,Utilities
2023-11-13,institutional,-111.53014116169,29.8480651129,-5.516437800099996,-0.6706276000000002,-127.0125036,1.6066938644999995,-9.021818043830004,0.362361815,-18.7708240691,19.82845735894,6.775663199999997,-10.508839499999997,1.5496681
2023-11-13,retail,-7.143736100489997,-42.680655286939995,-0.6037892452,0.04863700000000023,88.70319239999999,-1.9467369257000002,-20.027620638349983,0.6928702850000001,-4.541224324600002,-43.01442436470001,-2.830289499999999,17.9944142,1.0618903
2023-11-20,institutional,-227.56417156383003,3.374499868569999,-2.2352028089,-0.7733021999999997,-179.13299970000003,-1.0262038644,1.8966453843099982,-2.3569530000000003,1.1828463244999992,17.43837673209,19.090749000000002,-84.79666920000001,-0.22595810000000002
2023-11-20,retail,229.00112052735005,3.27335087504,-7.6832983324000015,0.40411760000000013,201.65086800000003,0.14442418919999986,-5.927834635499998,2.5902129,2.756212012800001,-26.55066638179,-15.7849223,75.42047160000001,-1.291815
2023-11-27,institutional,-100.34839260276,-8.577476478940001,-15.229255864499999,-1.7439017,-155.24416847999996,-0.19804328760000017,28.988735471619982,-1.5936349999999997,-2.730461977299993,13.114124713959994,9.398965600000002,28.70071559999999,4.7660088
2023-11-27,retail,109.64883783418003,6.49080487655,18.6192566024,2.4223913,97.0249407,0.9408801377000003,-9.309389606350017,0.16013220000000003,17.3516849505,-1.2638673266199971,-10.241138199999996,-7.6337571,-4.913100699999999
2023-12-04,institutional,-45.97773030513999,35.050921018610005,-4.8608575975,0.4815399000000001,-131.2015928,-0.1473977382,24.98730487783,-0.05042050000000003,8.027419883799999,13.198023550319984,10.2996867,7.5193508,-9.281708400000001
2023-12-04,retail,6.375616775320019,-27.069518993249993,0.7034860382000003,-0.18190959999999984,117.91586940000003,-0.8820654719000002,-45.99088294404,1.8778361,-2.0771845768999997,-34.52273877679001,1.3449623000000002,-18.1129797,13.370743
2023-12-11,institutional,-205.94794530531,5.516309921199999,-90.86571203319998,-0.9140579999999998,-258.4286134,8.052392571999999,28.560861260589995,-2.374173,28.346197890400003,44.455297883700005,-1.3248763000000023,23.7306876,9.2977403
2023-12-11,retail,35.437321694999994,-7.842248385190003,31.360625404200004,-0.9706371999999999,161.9899667,-8.248622227900002,-15.36748805506999,0.5744943,-22.667015924300003,-53.39788731673999,-1.5017573999999954,-34.9909413,-13.5011669
2023-12-18,institutional,-97.40679643330998,-21.178951034310003,-8.402681192099998,2.6466263000000008,-26.597389599999982,-0.38549429840000005,-30.154526895580005,-0.13422740000000002,-9.775978206600001,-36.14500270632,7.707777799999997,26.001811200000002,-0.9887604000000001
2023-12-18,retail,-36.57808191361,8.01312096093,7.778991510299997,-5.980117800000001,-29.5259407,2.2920613590000007,-7.86946229724,0.19570719999999997,13.853507262599997,11.9494774908,-0.1853017999999968,-36.2386655,-0.8614595999999998
2023-12-25,institutional,96.68358829438,6.995226583159999,-5.779350105600001,2.0214915999999996,61.069971204,-1.4730751617000002,31.131256463149995,-2.0346279999999997,1.8053069205999996,-0.4531050092299996,8.235247600000001,-8.6506288,3.815875
2023-12-25,retail,-544.69572383972,-17.831898602380004,-16.7373886109,-2.2733573999999996,-301.27868590400004,0.2735608402000005,-84.64087659872003,2.0027780999999996,-10.1510446739,-40.80145809001999,-21.608405299999998,-34.54661869999999,-17.1023289
2024-01-01,institutional,16.752756059900022,4.555507817809999,12.540146491599996,1.7560509000000002,39.8727669,0.37874231090000005,7.641506179780002,-3.6133811000000002,2.9148769887999997,-22.23739982899,3.619191600000001,-36.10998999999999,5.4347378
2024-01-01,retail,135.04870890604002,3.9668050207800016,3.6788268044000003,-2.2887771999999993,32.9094922,0.05241442090000037,20.36700037396001,3.907089700000001,9.706336327599999,24.4426206584,10.036562499999999,31.4090484,-3.1387103
2024-01-08,institutional,172.22158458608007,1.6301083426799992,-8.6825617634,-3.5517937000000015,122.56741080000002,0.22460875219999998,46.97505249784002,-0.27771809999999997,3.603627404700002,-13.150149723939995,-4.864037323999999,16.172717,11.574320400000001
2024-01-08,retail,8.513086437470026,-1.1167644727499992,16.491054545900003,2.6265024999999995,26.711648500000017,0.8176959669999997,-45.08120823271999,0.17719180000000004,4.7307883068999965,23.817458623140002,3.7264744000000007,-12.073844999999999,-12.313910500000002
2024-01-15,institutional,-100.80527654594003,-1.1643084548699993,-18.562690869299995,1.4846933999999998,-48.706419100000005,0.09559067699999993,46.87470962439998,-1.5546505,-11.852701434700004,-80.05618808847001,-12.020338599999999,20.339168500000007,4.3178583
2024-01-15,retail,294.31432648659,10.542000677639999,22.7272171773,1.6946650000000003,157.6614294,1.5073191726000004,-12.529792573860007,1.3951818,12.7390215789,71.17158245401001,31.875524099999993,-3.0069633,-1.462859
2024-01-22,institutional,-213.98793213969995,-17.420693985319996,-6.451957094,-1.5983696999999997,-106.90919,-3.0386907355,2.16838121984001,-0.45807249999999994,-27.3006162611,-50.168449483619995,-2.132312400000001,0.3861146999999988,-1.0640759000000002
2024-01-22,retail,83.40858131011996,28.229514597169995,1.7940022537000002,1.885405,-16.55524830000002,4.542709304200001,-13.811888577030004,0.5180821000000001,16.811248634500004,62.49524849757999,4.730040699999999,-2.8508237000000016,-4.379709200000001
2024-01-29,institutional,-284.40025409617004,-6.895481984359998,-7.995298496700001,-1.562364,-193.478084,-1.9111549854,9.079285631650002,-2.2439969,-26.029204932600003,-47.959949828759996,-14.041464,-10.913559800000002,19.551019199999995
2024-01-29,retail,-12.770038318130013,-0.9848295476499999,1.9565834569000002,1.0403008999999996,25.814044199999998,1.9083782816999997,-66.65343436693001,2.0854665000000003,23.5766306561,25.22700450175,22.199734700000004,-18.1103893,-30.8295283
2024-02-05,institutional,-145.06840794932,13.492986455229996,-6.5678229333,-1.1445855999999996,-98.0353833,0.17306169870000027,23.172296441460013,-0.8522599,-7.871820833700001,-22.771211377709996,6.6136776,-50.257239600000005,-1.0201065999999999
2024-02-05,retail,483.49107292075996,-3.24512489437,25.983025899299996,-1.2585700000000002,271.49758669999994,-0.7497961915000002,47.03567335078001,0.08934950000000019,18.510422131799995,61.709201424750006,-12.1174214,64.2611802,11.775546199999999
2024-02-12,institutional,203.88894710107,-4.48551099514,-8.196138465399999,1.9378410000000001,114.78411057680002,-1.9072132751000002,87.81780881236999,-0.6493586,-3.737866361499999,23.01260130904,8.7783445,-3.842224000000003,-9.6234474
2024-02-12,retail,-316.37547126618006,5.868315170030001,1.3844319846,-1.7353871999999995,-180.3067670768,1.3442990060999995,-120.76891827945003,-0.8625097,5.019296089499999,-2.232069760160001,-10.5638077,-5.071075799999999,-8.451278
2024-02-19,institutional,-356.74851362620007,-43.397642494480024,8.726483091999999,3.1889930000000004,-184.2406404,-0.49551733869999987,-102.03056626424004,0.4130096999999999,19.6352221981,-33.301668818879996,21.8894334,-6.774676999999998,-40.360942699999995
2024-02-19,retail,195.18642737303009,50.221252936930014,-21.726860278400004,-6.944916999999999,-3.425561600000007,-0.2537649492000001,158.56028781730006,-0.3917674000000001,-17.839971062299995,23.665920408699993,-18.587834400000006,-9.856396700000001,41.7660396
2024-02-26,institutional,-525.9488663426899,-19.339280176409996,-15.5248343285,2.7812455,-244.70469889999998,-5.291636691300001,25.773984904669987,-2.1173249,-133.0953507137,-123.82913613744999,-0.8174882000000006,-1.161854900000002,-8.6224918
2024-02-26,retail,368.26458876979996,46.45837986943,7.8975546340000005,0.0030488999999997712,176.2311497,8.314081363300001,-31.354797998750005,2.1029944000000005,82.9635448332,73.83372746862003,-11.259175599999997,0.9493259999999999,12.124755200000001
2024-03-04,institutional,-225.42258341404002,-24.4979475701,-7.796114403000001,2.3154683,-134.59164990000002,-9.003320992699999,-11.304588656750003,0.6806123000000001,-11.166259470700002,-51.06876652079,10.809102300000001,17.8573838,-7.6565026000000005
2024-03-04,retail,143.00638283803997,18.42272094764,11.505016884799998,-2.3234218,24.901167099999995,7.493879819899999,30.816794261829987,0.9497738,35.8261200538,33.40388697007,-8.671807200000002,-13.044383400000001,3.7266354
2024-03-11,institutional,118.82475579686,-10.171824817539997,57.5102278903,3.765552299999999,132.31088739999998,-10.8530240001,-18.744954123149995,-1.3387009,12.305880724100005,-114.69103367675001,2.6104912000000002,75.217787,-9.0965332
2024-03-11,retail,-93.70619362338002,23.122863548330002,10.502141382300001,-2.8586503000000008,-152.61396740000004,-0.8566931074000002,35.473119651950014,0.821286,-0.47648196330000026,73.41375226474,6.416283700000001,-99.0663333,12.4164859
2024-03-18,institutional,31.937897368899975,-10.920580196530002,-13.220598702099998,2.0659631999999997,63.355457072800014,2.3681930927,-78.66256445162001,0.07923750000000002,7.460717188199999,-28.44453563455001,-0.9690470000000005,75.2274096,13.5982457
2024-03-18,retail,-182.32087650568005,5.007530280360001,6.324030207400001,-2.6412838,-198.88981357280002,-5.4705667528,62.10607631278001,-0.03246199999999996,-3.593622986,16.16949150538,2.228842600000001,-53.9665335,-9.5625648
2024-03-25,institutional,159.53442455886997,-14.01480872976,6.419829493,1.0949617999999997,89.45777159999999,2.5799119042000003,36.06527563262999,-2.5790844,-11.289007811300001,16.6096555701,2.2089608000000003,21.7990047,11.181954
2024-03-25,retail,-146.28573179519,8.704500633040004,-5.0956913075,-3.0854703000000003,-75.4629998,-2.7382364285,-49.74935052435001,4.139980000000001,8.243018096799998,-0.7634175646800003,1.904298899999998,-22.8400904,-9.542273100000001
2024-04-01,institutional,11.210359671850007,4.970665661559998,5.286658834899998,5.731975799999999,47.43401450000001,-3.3347575301000005,11.197740546119999,-3.653690899999999,-10.6743296181,14.76492677747,-4.1124567999999995,-71.96147139999998,15.561083799999999
2024-04-01,retail,72.08057366656999,0.17824061886,5.201735921499999,-5.128970999999999,37.42850589999998,2.9165658689000007,-3.3060172429799985,2.28295,7.0022843222999995,17.80092487799,2.1909886000000007,24.715510499999997,-19.202144699999998
2024-04-08,institutional,-58.12638117449999,33.1082354293,9.317445045800001,4.539165599999999,21.4146535,-2.6098244372000003,-56.03652479839998,-1.8968515000000004,-7.1130968408,-29.762097773200004,0.6975883000000004,-30.951977600000003,1.1669039
2024-04-08,retail,69.42201809466,-21.558901905840013,-3.0247511846000004,-3.6765742999999995,-8.2566684,3.729176174,33.56946149148001,0.8385215,11.111939880599996,34.11516873902,-0.16624980000000045,21.7076204,1.0332754999999998
2024-04-15,institutional,-5.037618297319961,46.07744876463,-3.907943411,6.061922699999999,101.3942628,2.8919260505999995,-15.73962611221,1.2714581999999996,-2.1720417300000006,-129.03211305934,-4.8809306,-17.5289146,10.526932700000001
2024-04-15,retail,208.39259162057,-32.19306097134999,12.701653668100002,-3.1347222999999995,-32.66713310000001,-1.4297625983999995,53.22576210378,0.0964634999999999,15.129824188500002,161.64891662994,10.495849099999997,29.863687300000002,-5.3448859
2024-04-22,institutional,221.66095697690002,-16.68281765839,-5.098038517700001,1.0744531999999998,182.7422924,-0.9671196406,59.93985916541004,-2.0454790999999997,29.373109492799998,-30.993932064619997,-10.116025299999995,10.7636776,3.6709774
2024-04-22,retail,-478.5735977536101,7.741337764010001,-3.3282318231000003,-0.2986045,-321.2190544,-0.5348719198999999,-138.22392243493005,2.5471967999999996,-27.143736713899994,21.05079187421,3.594887500000001,-17.0537438,-5.7056461
2024-04-29,institutional,5.779765079939996,-9.921987385250002,0.13432668060000008,-0.7077391,100.8236144,-2.8782525863,-23.178207947709986,-3.862437,13.844569146400003,-55.424454327800014,1.4932069999999986,-10.310987999999998,-4.2318858
2024-04-29,retail,22.83594868736999,6.983574892860001,4.281656532399998,1.3419205,-39.29947010000001,3.4734114391,0.16755413236999425,3.4996883999999993,-8.0012266108,45.60689980144,-3.291590799999999,4.8919192,3.1816113
2024-05-06,institutional,124.70649665725998,-17.911718757929993,-15.4012514303,-0.40725060000000013,128.7305897,2.7845384587,-10.60976077211999,-6.072768300000002,2.9949091475999996,33.55118391130999,-2.9943274999999994,6.2730608,3.769292
2024-05-06,retail,63.31067978027,15.372235274060007,16.382064420900004,1.5295723,1.4069826000000003,-5.041860020900001,31.741800637429993,5.6613614,-1.6617374810999992,-4.244191750119999,7.020941399999999,-4.727427100000001,-0.1290619
2024-05-13,institutional,-106.58834516336997,-20.9404949645,-15.5488609856,-1.3942749,29.255693200000007,4.3151437214,-26.96787825247999,-0.5456296,-5.3899594733999985,-33.79181580879,-25.4790824,-6.007526099999998,-4.0936596
2024-05-13,retail,-22.079065220779945,0.45044828552000216,8.2820858774,2.2149374999999996,-96.73671569999999,-6.072696204800001,54.77078497708004,1.9033915999999995,6.827131566800002,-8.47499532278,32.08261079999999,-17.8776773,0.5516287000000001
2024-05-20,institutional,90.95083982974998,-3.3811991785999993,-7.746848288499999,2.6645278999999995,130.3242765,-1.7509683724,-8.966643838529997,-1.2840878999999998,7.223534902599999,1.8357673051799963,-1.1199564999999998,-14.6817098,-12.1658529
2024-05-20,retail,-31.7887358609,4.795279930950001,13.2529792751,-3.6951339000000005,-104.87388050000001,2.5919452950000004,13.978187998510004,1.7456267,4.7347579693999995,12.029793170140001,-2.688943899999999,9.9018137,16.438838399999998
2024-05-27,institutional,-59.26980967979008,-55.218660307199976,-2.3118358691000007,1.1539393999999992,245.08139429999994,0.03249020850000024,37.845274606839986,-2.9404397,-138.50282655080005,-169.14480146802993,-18.1914887,31.77494439999999,11.1522
2024-05-27,retail,-71.89023494337992,20.009574702980018,24.899001416899996,-3.1446797,-80.14920169999999,2.5115267703,-149.73478923023995,0.7330973999999999,39.770185179500004,53.74616761718002,22.198093699999994,-1.1261781000000002,-1.603033
2024-06-03,institutional,93.84659784647,12.131523824900006,1.6572573887000006,-0.4509185,19.05559749999999,-1.2854339901,16.40010966146001,-0.570488,-2.3913673480999997,19.736417209610003,3.9799148,33.8094867,-8.225501399999999
2024-06-03,retail,47.25940202519999,-8.190688457340006,-6.2907728694,2.5133731,25.2552701,0.2362950254999998,-1.8885043691799905,1.0317183999999997,50.047821312099984,-5.590936516479998,-7.169777099999995,-16.710851,14.0164544
2024-06-10,institutional,-105.3905947597,1.2755470537999996,-18.384658112899995,-1.3775506,38.57248669999999,-3.8712951808000002,-60.270752250379985,0.07503470000000001,-31.591707596,-64.26335277341998,-0.05237419999999995,35.453239,-0.9552115000000001
2024-06-10,retail,258.64798993837996,9.635016170430005,27.2208112534,3.0412921,37.751274900000006,4.670852663900002,60.599164914250004,0.27588640000000003,41.1394751951,89.57545564130002,-1.2559507,-21.560181800000002,7.5548932
2024-06-17,institutional,-121.93686918721993,24.139443783599997,5.2030824967,0.25408929999999996,-68.4837696,-2.3365619793000003,-77.5763795059299,2.1944595999999996,-10.1885239459,-47.11049103639001,11.151593300000002,35.6800755,5.1361129000000005
2024-06-17,retail,71.91629476703997,-29.725481190199996,4.3831815076,-4.3690449000000005,22.495589400000007,1.1455067937999999,78.45499762844996,-1.0884749999999999,12.333689480100002,42.82918384728999,-13.937927099999998,-37.6492711,-2.9556546
2024-06-24,institutional,-117.26344911964009,-29.144275539270005,-26.1845560566,-0.8787156999999998,-56.18972820000003,-4.615964669999999,-23.032223120730016,-0.9673810999999999,-2.0954642135000023,-33.756216419539996,7.4059911000000005,80.41970590000001,-28.2246211
2024-06-24,retail,-92.49011260325001,36.51279146037,16.3137442073,2.070286399999999,-153.7230923,6.237089950099999,6.7529405089299885,0.9171070000000001,6.6867620061,34.74815176394999,-7.0777467,-69.19573059999999,27.2675837
2024-07-01,institutional,233.18360833938002,-39.0505901259,-19.179637712,1.0257879000000003,223.68827739999998,-1.4899783762,17.332954804880004,-0.2599108,9.3204062748,-22.9838566262,9.952358900000002,69.9694113,-15.1416146
2024-07-01,retail,-324.94196155318,39.47925766501002,16.9773636349,-4.007559700000001,-309.2464956,-0.1720915691000001,-9.223655250869994,0.2632705000000001,-8.735590550700001,16.906902717580003,-18.1778897,-63.809434300000014,14.8039606
2024-07-08,institutional,180.62344384006002,-18.00522937548,-6.460667226300002,3.821974799999999,105.20452770000003,-0.10897505390000001,32.840824945749986,-1.6130830000000003,0.12251599239999866,34.77052005759,17.7802236,20.155107000000008,-7.8842956
2024-07-08,retail,-313.06245604459,18.201958888039993,-2.7976339393000007,-0.6050258000000002,-106.8733358,-3.1466437650000008,-19.652169246119982,1.7655106000000003,-8.1520864807,-123.01571280151,-22.0061827,-54.149960300000004,7.3688253
2024-07-15,institutional,-153.62206578226,-27.822206012429994,2.0334955075999996,-2.0661626999999996,-192.36861659999997,-4.349635753000001,-25.23825996244999,0.38508069999999994,4.062091466000001,34.56104637202001,-3.8849596000000015,73.94099099999998,-12.874930200000001
2024-07-15,retail,201.82952500305996,30.07353168734,6.182612255600002,1.3063474999999998,166.58562619999998,2.2952164048000006,22.609072742299997,-0.09077900000000012,4.730660753900001,0.069281559120001,16.372587799999998,-69.4160306,21.1113977
2024-07-22,institutional,-136.69141146371004,-5.6095738448200025,-0.9720508988999998,0.8928785999999999,-104.51397170000001,1.4100003288999996,-53.39664593134,0.22897719999999983,-3.941862637000001,-11.955028680550003,-16.087274799999996,60.850640600000006,-3.5974997
2024-07-22,retail,250.64253237871006,8.365640953310002,-0.6484714681000012,-2.3825824000000004,158.978305,-0.1481467102,68.20714550235002,0.6588448999999998,5.014587205400001,45.313619995950006,21.08276260000001,-54.3711926,0.5720194
